Credit_Score,Pais,Genero,Idade,Tempo_Credito,Balanco,Qtd_Produtos,Possui_Cartao,Membro_Ativo,Salario_Anual,Churn
649,GERMANY,Female,48.0,8,132598.38,2,1.0,1.0,1011687.0,0.0
671,GERMANY,Female,48.0,9,116711.06,1,1.0,0.0,1011687.0,0.0
535,GERMANY,Female,48.0,1,131762.94,1,1.0,0.0,1011687.0,1.0
682,GERMANY,Male,48.0,9,138778.15,1,1.0,1.0,1011687.0,0.0
643,GERMANY,Female,48.0,6,137129.25,1,1.0,0.0,1011687.0,1.0
691,GERMANY,Male,48.0,2,81132.26,1,1.0,0.0,1011687.0,1.0
537,GERMANY,Male,48.0,4,155903.82,3,1.0,0.0,1011687.0,1.0
727,GERMANY,Female,48.0,6,106968.96,1,1.0,1.0,1011687.0,1.0
634,GERMANY,Female,48.0,4,111284.53,1,1.0,0.0,1011687.0,1.0
648,GERMANY,Male,48.0,8,135290.42,1,1.0,0.0,1011687.0,1.0
667,GERMANY,Female,48.0,7,117412.29,1,1.0,1.0,1011687.0,1.0
561,GERMANY,Male,48.0,3,101099.9,1,0.0,1.0,1011687.0,0.0
587,GERMANY,Male,48.0,9,83287.05,2,0.0,1.0,1011687.0,0.0
607,GERMANY,Male,48.0,6,113599.74,1,1.0,1.0,1011687.0,1.0
539,GERMANY,Female,48.0,2,115465.52,1,0.0,1.0,1011687.0,1.0
684,GERMANY,Male,48.0,5,123692.0,1,1.0,0.0,1011687.0,1.0
716,GERMANY,Male,48.0,3,131287.69,1,1.0,0.0,1011687.0,1.0
561,GERMANY,Female,48.0,5,114715.85,1,1.0,0.0,1011687.0,1.0
719,GERMANY,Female,48.0,8,124616.23,1,0.0,1.0,1011687.0,1.0
691,GERMANY,Female,48.0,1,130240.33,1,1.0,0.0,1011687.0,1.0
652,GERMANY,Female,48.0,2,109730.52,3,1.0,1.0,1011687.0,1.0
706,GERMANY,Male,48.0,7,115409.18,2,1.0,0.0,1011687.0,0.0
548,GERMANY,Female,48.0,2,91538.51,1,1.0,1.0,1011687.0,1.0
835,GERMANY,Female,48.0,9,106396.48,3,0.0,0.0,1011687.0,1.0
599,GERMANY,Female,48.0,8,108262.54,4,1.0,0.0,1011687.0,1.0
588,GERMANY,Male,48.0,9,118626.55,1,1.0,1.0,1011687.0,1.0
482,GERMANY,Female,48.0,8,169023.33,2,1.0,1.0,1011687.0,0.0
491,GERMANY,Male,48.0,4,102251.14,1,1.0,0.0,1011687.0,0.0
656,GERMANY,Male,48.0,1,153316.14,2,0.0,0.0,1011687.0,1.0
724,GERMANY,Female,48.0,7,115518.32,1,1.0,0.0,1011687.0,1.0
741,GERMANY,Female,48.0,9,170840.08,2,0.0,0.0,1011687.0,1.0
632,GERMANY,Male,48.0,6,131263.63,2,1.0,1.0,1011687.0,0.0
652,GERMANY,Male,48.0,3,123974.42,1,1.0,1.0,1011687.0,1.0
559,GERMANY,Female,48.0,9,174790.15,2,1.0,0.0,1011687.0,1.0
617,GERMANY,Male,48.0,5,108748.08,1,1.0,1.0,1011687.0,1.0
665,GERMANY,Male,48.0,1,130933.11,1,1.0,0.0,1011687.0,1.0
544,GERMANY,Male,48.0,4,142406.43,2,1.0,0.0,1011687.0,0.0
619,GERMANY,Male,48.0,1,130169.45,1,1.0,1.0,1011687.0,1.0
504,GERMANY,Female,48.0,7,79954.61,1,1.0,0.0,1011687.0,1.0
743,GERMANY,Female,48.0,10,135984.15,2,1.0,0.0,1011687.0,1.0
543,GERMANY,Male,48.0,7,103583.05,3,0.0,1.0,1011687.0,1.0
726,GERMANY,Female,48.0,4,122273.32,1,0.0,1.0,1011687.0,0.0
732,GERMANY,Female,48.0,2,102962.62,2,1.0,0.0,1011687.0,1.0
751,GERMANY,Male,48.0,4,149726.08,1,0.0,0.0,1011687.0,0.0
637,GERMANY,Female,48.0,1,122088.67,1,1.0,0.0,1011687.0,1.0
717,GERMANY,Male,48.0,7,146781.24,1,1.0,0.0,1011687.0,1.0
685,GERMANY,Male,48.0,6,83492.07,1,1.0,0.0,1011687.0,1.0
659,GERMANY,Female,48.0,6,129968.67,1,1.0,1.0,1011687.0,1.0
769,GERMANY,Male,48.0,2,132578.92,1,1.0,0.0,1011687.0,1.0
636,GERMANY,Female,48.0,9,135645.29,1,0.0,0.0,1011687.0,1.0
705,GERMANY,Female,48.0,4,117467.59,1,1.0,0.0,1011687.0,1.0
681,GERMANY,Female,48.0,3,95900.04,1,1.0,0.0,1011687.0,0.0
715,GERMANY,Male,48.0,6,123711.45,1,1.0,0.0,1011687.0,1.0
745,GERMANY,Female,48.0,8,115545.33,1,1.0,0.0,1011687.0,1.0
652,GERMANY,Male,48.0,5,137560.02,1,1.0,0.0,1011687.0,1.0
643,GERMANY,Male,48.0,9,123331.36,1,1.0,0.0,1011687.0,1.0
651,GERMANY,Female,48.0,2,137871.1,1,1.0,1.0,1011687.0,1.0
683,GERMANY,Female,48.0,3,112392.18,1,0.0,1.0,1011687.0,0.0
755,GERMANY,Female,48.0,4,135643.0,1,0.0,0.0,1011687.0,1.0
663,GERMANY,Male,48.0,8,152303.8,1,1.0,1.0,1011687.0,0.0
675,GERMANY,Female,48.0,6,123894.43,1,1.0,1.0,1011687.0,1.0
651,GERMANY,Female,48.0,7,132689.88,2,1.0,0.0,1011687.0,0.0
667,GERMANY,Male,48.0,9,113882.02,1,0.0,0.0,1011687.0,1.0
645,GERMANY,Male,48.0,3,116537.6,1,0.0,0.0,1011687.0,1.0
635,GERMANY,Female,48.0,2,108128.96,2,1.0,1.0,1011687.0,0.0
682,GERMANY,Male,48.0,6,113882.31,1,1.0,0.0,1011687.0,1.0
707,GERMANY,Female,48.0,5,105770.7,2,0.0,1.0,1011687.0,0.0
841,GERMANY,Male,48.0,4,72948.58,2,1.0,1.0,1011687.0,0.0
850,GERMANY,Male,48.0,1,118097.15,2,1.0,0.0,1011687.0,1.0
581,GERMANY,Male,48.0,2,125961.74,1,1.0,0.0,1011687.0,1.0
577,GERMANY,Female,48.0,5,115062.61,1,1.0,0.0,1011687.0,1.0
721,GERMANY,Male,48.0,1,137846.83,1,1.0,0.0,1011687.0,0.0
684,GERMANY,Male,48.0,7,132558.26,1,0.0,0.0,1011687.0,1.0
585,GERMANY,Female,48.0,10,121804.59,1,1.0,0.0,1011687.0,1.0
705,GERMANY,Male,48.0,9,127831.36,1,1.0,0.0,1011687.0,1.0
636,GERMANY,Female,48.0,2,106036.52,1,1.0,0.0,1011687.0,1.0
662,GERMANY,Male,48.0,6,66863.26,1,1.0,1.0,1011687.0,1.0
627,GERMANY,Female,48.0,9,83723.71,1,0.0,0.0,1011687.0,1.0
738,GERMANY,Female,48.0,2,106089.2,1,1.0,0.0,1011687.0,1.0
738,GERMANY,Male,48.0,9,119769.77,3,1.0,0.0,1011687.0,1.0
709,GERMANY,Female,48.0,3,174330.35,2,1.0,1.0,1011687.0,0.0
674,GERMANY,Male,48.0,10,104468.47,2,1.0,0.0,1011687.0,0.0
638,GERMANY,Female,48.0,10,124772.35,1,1.0,0.0,1011687.0,1.0
651,GERMANY,Female,48.0,6,106683.52,1,0.0,1.0,1011687.0,1.0
731,GERMANY,Female,48.0,9,113599.22,1,1.0,0.0,1011687.0,1.0
635,GERMANY,Male,48.0,5,115930.27,1,1.0,0.0,1011687.0,1.0
684,GERMANY,Male,48.0,3,117833.3,1,0.0,0.0,1011687.0,1.0
697,GERMANY,Male,48.0,4,92956.6,2,1.0,0.0,1011687.0,0.0
646,GERMANY,Male,48.0,8,122451.55,1,0.0,1.0,1011687.0,1.0
651,GERMANY,Male,48.0,5,111565.91,1,1.0,1.0,1011687.0,1.0
753,GERMANY,Female,48.0,9,113909.69,3,1.0,0.0,1011687.0,1.0
735,GERMANY,Female,48.0,10,148962.64,1,1.0,0.0,1011687.0,0.0
792,GERMANY,Female,48.0,10,141078.75,1,1.0,0.0,1011687.0,1.0
667,GERMANY,Male,48.0,5,122486.47,1,1.0,1.0,1011687.0,1.0
697,GERMANY,Female,48.0,7,115924.89,1,0.0,1.0,1011687.0,1.0
628,GERMANY,Female,48.0,1,103907.28,2,1.0,1.0,1011687.0,1.0
615,GERMANY,Female,48.0,3,124515.26,2,1.0,0.0,1011687.0,1.0
562,GERMANY,Female,48.0,3,121270.87,2,1.0,1.0,1011687.0,1.0
615,GERMANY,Male,48.0,4,120599.18,1,1.0,0.0,1011687.0,1.0
616,GERMANY,Female,48.0,10,141549.26,1,0.0,0.0,1011687.0,1.0
640,GERMANY,Female,48.0,4,138082.17,1,1.0,0.0,1011687.0,1.0
628,GERMANY,Female,48.0,8,103909.86,2,1.0,1.0,1011687.0,1.0
671,GERMANY,Female,48.0,5,132578.22,1,0.0,0.0,1011687.0,0.0
803,GERMANY,Female,48.0,8,111093.01,1,1.0,0.0,1011687.0,1.0
749,GERMANY,Male,48.0,2,83365.85,2,1.0,0.0,1011687.0,0.0
758,GERMANY,Female,48.0,1,117524.72,1,0.0,1.0,1011687.0,1.0
681,GERMANY,Female,48.0,9,96813.81,1,1.0,0.0,1011687.0,0.0
461,GERMANY,Male,48.0,1,101238.25,1,0.0,0.0,1011687.0,1.0
850,GERMANY,Male,48.0,5,135962.4,2,1.0,0.0,1011687.0,0.0
659,GERMANY,Male,48.0,7,152400.74,2,1.0,0.0,1011687.0,1.0
636,GERMANY,Female,48.0,4,141827.99,1,1.0,1.0,1011687.0,1.0
585,GERMANY,Male,48.0,5,127864.4,1,1.0,0.0,1011687.0,1.0
779,GERMANY,Female,48.0,5,131081.66,2,1.0,0.0,1011687.0,0.0
712,GERMANY,Male,48.0,8,93978.96,2,1.0,1.0,1011687.0,0.0
551,GERMANY,Male,48.0,3,133050.97,1,1.0,1.0,1011687.0,1.0
778,GERMANY,Female,48.0,9,102290.56,2,1.0,0.0,1011687.0,0.0
671,GERMANY,Female,48.0,10,167273.71,1,1.0,0.0,1011687.0,0.0
533,GERMANY,Male,48.0,1,135289.33,2,0.0,0.0,1011687.0,1.0
706,GERMANY,Male,48.0,2,131326.47,1,1.0,0.0,1011687.0,1.0
521,GERMANY,Female,48.0,8,131162.08,1,1.0,1.0,1011687.0,1.0
689,GERMANY,Male,48.0,2,136911.45,3,1.0,0.0,1011687.0,1.0
545,GERMANY,Female,48.0,9,121542.57,1,1.0,0.0,1011687.0,1.0
688,GERMANY,Female,48.0,2,102989.83,1,0.0,0.0,1011687.0,1.0
656,GERMANY,Female,48.0,5,121151.05,1,1.0,0.0,1011687.0,1.0
664,GERMANY,Male,48.0,1,148384.64,1,1.0,0.0,1011687.0,1.0
739,GERMANY,Male,48.0,7,122314.26,1,1.0,0.0,1011687.0,1.0
678,GERMANY,Female,48.0,1,144893.07,1,1.0,0.0,1011687.0,1.0
704,GERMANY,Female,48.0,4,131867.08,1,1.0,1.0,1011687.0,1.0
765,GERMANY,Female,48.0,1,92310.54,1,1.0,1.0,1011687.0,0.0
678,GERMANY,Male,48.0,2,101099.9,2,1.0,1.0,1011687.0,0.0
841,GERMANY,Female,48.0,3,112383.03,1,1.0,0.0,1011687.0,1.0
767,GERMANY,Female,48.0,8,152582.47,4,1.0,0.0,1011687.0,1.0
710,GERMANY,Female,48.0,2,117571.06,1,1.0,0.0,1011687.0,1.0
652,GERMANY,Female,48.0,6,125961.74,1,1.0,0.0,1011687.0,1.0
597,GERMANY,Male,48.0,1,106891.82,1,0.0,1.0,1011687.0,0.0
579,GERMANY,Female,48.0,7,112652.08,2,1.0,1.0,1011687.0,0.0
473,GERMANY,Female,48.0,3,117103.26,1,1.0,0.0,1011687.0,1.0
678,GERMANY,Male,48.0,8,109570.93,1,1.0,0.0,1011687.0,1.0
642,GERMANY,Male,48.0,9,107247.69,1,1.0,1.0,1011687.0,0.0
667,GERMANY,Male,48.0,6,113882.33,1,1.0,0.0,1011687.0,1.0
743,GERMANY,Female,48.0,5,161889.77,1,1.0,0.0,1011687.0,1.0
559,GERMANY,Male,48.0,9,145303.52,1,1.0,0.0,1011687.0,1.0
659,GERMANY,Male,48.0,4,123593.22,2,0.0,1.0,1011687.0,1.0
721,GERMANY,Female,48.0,3,127205.32,1,1.0,0.0,1011687.0,1.0
768,GERMANY,Female,48.0,0,135289.33,1,1.0,1.0,1011687.0,1.0
521,GERMANY,Male,48.0,10,125921.37,1,1.0,0.0,1011687.0,1.0
445,GERMANY,Female,48.0,7,166297.89,1,1.0,1.0,1011687.0,0.0
477,GERMANY,Female,48.0,9,107856.57,2,1.0,1.0,1011687.0,1.0
537,GERMANY,Male,48.0,3,131834.8,1,1.0,0.0,1011687.0,1.0
659,GERMANY,Female,48.0,3,124545.53,1,0.0,0.0,1011687.0,1.0
567,GERMANY,Male,48.0,1,111432.13,1,1.0,1.0,1011687.0,0.0
790,GERMANY,Female,48.0,9,129726.3,1,1.0,0.0,1011687.0,1.0
765,GERMANY,Male,48.0,8,105419.73,1,1.0,0.0,1011687.0,1.0
681,GERMANY,Male,48.0,6,139714.4,2,0.0,1.0,1011687.0,0.0
753,GERMANY,Male,48.0,6,114318.78,2,1.0,1.0,1011687.0,0.0
591,GERMANY,Male,48.0,8,130854.93,2,1.0,0.0,1011687.0,0.0
597,GERMANY,Female,48.0,1,105489.41,1,1.0,1.0,1011687.0,1.0
687,GERMANY,Female,48.0,4,117866.56,1,1.0,0.0,1011687.0,1.0
699,GERMANY,Male,48.0,8,141461.87,1,1.0,0.0,1011687.0,1.0
601,GERMANY,Female,48.0,2,119545.48,2,1.0,1.0,1011687.0,0.0
535,GERMANY,Male,48.0,9,98635.77,2,1.0,0.0,1011687.0,1.0
684,GERMANY,Female,48.0,6,115796.7,2,1.0,0.0,1011687.0,0.0
785,GERMANY,Male,48.0,9,160177.66,1,1.0,0.0,1011687.0,1.0
803,GERMANY,Male,48.0,7,140591.08,3,1.0,0.0,1011687.0,1.0
749,GERMANY,Female,48.0,4,102278.79,2,1.0,1.0,1011687.0,1.0
593,GERMANY,Female,48.0,7,113711.26,1,1.0,0.0,1011687.0,1.0
636,GERMANY,Female,48.0,8,108711.57,1,1.0,1.0,1011687.0,1.0
685,GERMANY,Female,48.0,2,121461.87,1,1.0,0.0,1011687.0,1.0
771,GERMANY,Male,48.0,3,124450.58,1,1.0,0.0,1011687.0,1.0
697,GERMANY,Female,48.0,4,115068.94,1,1.0,1.0,1011687.0,1.0
571,GERMANY,Female,48.0,0,118803.35,1,0.0,0.0,1011687.0,1.0
707,GERMANY,Male,48.0,8,129735.2,1,1.0,0.0,1011687.0,1.0
789,GERMANY,Male,48.0,6,141819.02,1,1.0,0.0,1011687.0,0.0
594,GERMANY,Female,48.0,3,102773.2,1,0.0,0.0,1011687.0,1.0
823,GERMANY,Male,48.0,10,121532.17,1,1.0,0.0,1011687.0,1.0
676,GERMANY,Male,48.0,3,80697.44,1,0.0,0.0,1011687.0,1.0
645,GERMANY,Male,48.0,10,144976.5,1,0.0,0.0,1011687.0,1.0
679,GERMANY,Male,48.0,8,125860.2,1,1.0,1.0,1011687.0,0.0
583,GERMANY,Female,48.0,1,125292.53,2,1.0,1.0,1011687.0,0.0
635,GERMANY,Female,48.0,5,140197.18,1,1.0,0.0,1011687.0,1.0
670,GERMANY,Female,48.0,2,139930.11,1,1.0,1.0,1011687.0,1.0
726,GERMANY,Male,48.0,2,109876.82,1,1.0,0.0,1011687.0,1.0
633,GERMANY,Female,48.0,1,130170.82,1,1.0,0.0,1011687.0,1.0
563,GERMANY,Male,48.0,0,123575.51,1,1.0,0.0,1011687.0,1.0
732,GERMANY,Male,48.0,2,121270.92,1,1.0,0.0,1011687.0,1.0
558,GERMANY,Male,48.0,4,108235.91,1,1.0,1.0,1011687.0,0.0
732,GERMANY,Female,48.0,7,133383.42,1,1.0,1.0,1011687.0,1.0
585,GERMANY,Male,48.0,10,121326.42,1,0.0,1.0,1011687.0,1.0
775,GERMANY,Female,48.0,7,133801.07,2,1.0,0.0,1011687.0,0.0
601,GERMANY,Female,48.0,10,137138.2,2,0.0,0.0,1011687.0,1.0
721,GERMANY,Female,48.0,8,141827.33,1,1.0,1.0,1011687.0,1.0
588,GERMANY,Male,48.0,7,153040.03,1,1.0,0.0,1011687.0,1.0
696,GERMANY,Female,48.0,4,125191.69,1,1.0,0.0,1011687.0,0.0
683,GERMANY,Male,48.0,3,141666.19,1,1.0,0.0,1011687.0,1.0
571,GERMANY,Female,48.0,6,108076.33,1,0.0,0.0,1011687.0,1.0
651,GERMANY,Female,48.0,5,139562.05,2,1.0,0.0,1011687.0,0.0
639,GERMANY,Female,48.0,1,125423.13,3,1.0,0.0,1011687.0,1.0
687,GERMANY,Male,48.0,7,186445.31,1,0.0,0.0,1011687.0,1.0
573,GERMANY,Female,48.0,9,127831.88,1,0.0,0.0,1011687.0,1.0
701,GERMANY,Male,48.0,9,118879.25,1,1.0,1.0,1011687.0,0.0
647,GERMANY,Female,48.0,2,96863.13,1,1.0,0.0,1011687.0,1.0
586,GERMANY,Male,48.0,6,131287.36,2,1.0,0.0,1011687.0,0.0
827,GERMANY,Male,48.0,3,84445.68,1,0.0,0.0,1011687.0,0.0
676,GERMANY,Male,48.0,3,105870.23,1,1.0,0.0,1011687.0,1.0
678,GERMANY,Male,48.0,3,133970.21,2,1.0,1.0,1011687.0,0.0
669,GERMANY,Male,48.0,7,106425.75,2,1.0,1.0,1011687.0,0.0
651,GERMANY,Female,48.0,2,119182.04,2,1.0,0.0,1011687.0,0.0
584,GERMANY,Male,48.0,7,137479.13,1,1.0,0.0,1011687.0,0.0
624,GERMANY,Female,48.0,2,122388.38,2,0.0,0.0,1011687.0,1.0
616,GERMANY,Female,48.0,1,69712.79,1,1.0,0.0,1011687.0,1.0
591,GERMANY,Male,48.0,9,105736.32,1,1.0,0.0,1011687.0,1.0
545,GERMANY,Male,48.0,2,98683.47,3,1.0,0.0,1011687.0,1.0
725,GERMANY,Male,48.0,5,109991.22,2,0.0,0.0,1011687.0,1.0
615,GERMANY,Male,48.0,4,117700.02,3,1.0,0.0,1011687.0,1.0
716,GERMANY,Male,48.0,4,160982.02,1,1.0,0.0,1011687.0,1.0
698,GERMANY,Male,48.0,3,61636.97,1,1.0,0.0,1011687.0,0.0
682,GERMANY,Male,48.0,3,161274.05,1,1.0,0.0,1011687.0,1.0
542,GERMANY,Male,48.0,2,121286.27,1,1.0,1.0,1011687.0,1.0
592,GERMANY,Female,48.0,8,114430.18,2,1.0,1.0,1011687.0,1.0
730,GERMANY,Female,48.0,2,170172.9,2,1.0,1.0,1011687.0,0.0
653,GERMANY,Female,48.0,4,113791.7,1,1.0,0.0,1011687.0,1.0
695,GERMANY,Male,48.0,1,106871.81,1,1.0,1.0,1011687.0,1.0
605,GERMANY,Male,48.0,9,114169.16,1,0.0,0.0,1011687.0,1.0
682,GERMANY,Female,48.0,5,127388.14,1,1.0,1.0,1011687.0,1.0
472,GERMANY,Male,48.0,1,123544.0,1,1.0,0.0,1011687.0,1.0
686,GERMANY,Male,48.0,3,107719.27,2,1.0,0.0,1011687.0,1.0
671,GERMANY,Female,48.0,1,106396.48,1,1.0,1.0,1011687.0,0.0
752,GERMANY,Female,48.0,5,138657.08,1,1.0,0.0,1011687.0,0.0
744,GERMANY,Female,48.0,9,125456.07,1,1.0,0.0,1011687.0,1.0
531,GERMANY,Female,48.0,6,104502.11,1,1.0,0.0,1011687.0,1.0
544,GERMANY,Male,48.0,8,122823.5,2,1.0,1.0,1011687.0,1.0
745,GERMANY,Male,48.0,4,122314.5,1,1.0,0.0,1011687.0,1.0
559,GERMANY,Female,48.0,5,119127.46,1,1.0,1.0,1011687.0,1.0
524,GERMANY,Female,48.0,6,179852.26,2,1.0,0.0,1011687.0,0.0
775,GERMANY,Female,48.0,1,123049.37,2,0.0,1.0,1011687.0,0.0
592,GERMANY,Male,48.0,2,154741.45,1,1.0,1.0,1011687.0,0.0
759,GERMANY,Male,48.0,2,108825.34,2,0.0,0.0,1011687.0,0.0
732,GERMANY,Female,48.0,4,102962.62,1,1.0,0.0,1011687.0,1.0
671,GERMANY,Female,48.0,1,127570.93,1,0.0,0.0,1011687.0,1.0
674,GERMANY,Female,48.0,9,150200.23,1,0.0,0.0,1011687.0,1.0
567,GERMANY,Female,48.0,2,131023.66,1,1.0,1.0,1011687.0,1.0
644,GERMANY,Female,48.0,4,129847.59,1,1.0,0.0,1011687.0,1.0
751,GERMANY,Female,48.0,2,122314.61,1,1.0,0.0,1011687.0,0.0
559,GERMANY,Female,48.0,4,124537.65,1,1.0,1.0,1011687.0,1.0
672,GERMANY,Male,48.0,9,145981.87,2,1.0,1.0,1011687.0,0.0
755,GERMANY,Female,48.0,7,104552.61,1,1.0,0.0,1011687.0,1.0
645,GERMANY,Female,48.0,9,132598.54,1,1.0,1.0,1011687.0,1.0
751,GERMANY,Female,48.0,3,126772.57,2,1.0,1.0,1011687.0,0.0
738,GERMANY,Female,48.0,3,168085.98,2,1.0,1.0,1011687.0,0.0
636,GERMANY,Male,48.0,7,122949.28,1,1.0,1.0,1011687.0,1.0
568,GERMANY,Male,48.0,10,139432.46,1,1.0,0.0,1011687.0,1.0
678,GERMANY,Female,48.0,7,142576.52,1,1.0,0.0,1011687.0,1.0
576,GERMANY,Female,48.0,6,130170.02,1,1.0,0.0,1011687.0,0.0
459,GERMANY,Male,48.0,1,127873.52,1,1.0,1.0,1011687.0,1.0
523,GERMANY,Male,48.0,3,109646.83,1,0.0,0.0,1011687.0,1.0
681,GERMANY,Male,48.0,1,119501.88,1,0.0,0.0,1011687.0,0.0
695,GERMANY,Male,48.0,4,131778.76,1,1.0,0.0,1011687.0,1.0
737,GERMANY,Female,48.0,2,121192.22,1,1.0,0.0,1011687.0,1.0
561,GERMANY,Female,48.0,1,111009.32,2,1.0,0.0,1011687.0,1.0
693,GERMANY,Female,48.0,8,110132.55,1,1.0,1.0,1011687.0,1.0
707,GERMANY,Female,48.0,9,144801.97,2,0.0,0.0,1011687.0,1.0
712,GERMANY,Female,48.0,4,157842.92,1,0.0,0.0,1011687.0,1.0
591,GERMANY,Female,48.0,2,115636.96,1,1.0,0.0,1011687.0,0.0
775,GERMANY,Female,48.0,8,105961.02,1,0.0,0.0,1011687.0,1.0
584,GERMANY,Male,48.0,2,115022.05,1,1.0,0.0,1011687.0,1.0
794,GERMANY,Male,48.0,8,103729.79,2,1.0,0.0,1011687.0,1.0
663,GERMANY,Male,48.0,5,117578.35,2,1.0,0.0,1011687.0,0.0
740,GERMANY,Male,48.0,3,106683.57,1,1.0,0.0,1011687.0,1.0
732,GERMANY,Female,48.0,8,121691.29,1,0.0,1.0,1011687.0,1.0
558,GERMANY,Female,48.0,10,113599.22,2,1.0,0.0,1011687.0,1.0
615,GERMANY,Male,48.0,9,114415.56,1,1.0,0.0,1011687.0,1.0
633,GERMANY,Male,48.0,3,103819.39,1,0.0,0.0,1011687.0,1.0
721,GERMANY,Male,48.0,4,112070.44,1,1.0,0.0,1011687.0,1.0
775,GERMANY,Female,48.0,6,118897.1,1,1.0,0.0,1011687.0,1.0
739,GERMANY,Female,48.0,4,126547.8,3,1.0,1.0,1011687.0,1.0
705,GERMANY,Male,48.0,6,123334.26,1,1.0,0.0,1011687.0,1.0
548,GERMANY,Male,48.0,1,126776.3,2,1.0,0.0,1011687.0,1.0
682,GERMANY,Male,48.0,0,111093.01,1,1.0,0.0,1011687.0,1.0
644,GERMANY,Male,48.0,9,137059.05,2,1.0,1.0,1011687.0,0.0
558,GERMANY,Female,48.0,3,122314.5,1,1.0,0.0,1011687.0,1.0
528,GERMANY,Female,48.0,4,102962.62,1,1.0,0.0,1011687.0,1.0
642,GERMANY,Male,48.0,3,157777.58,1,1.0,1.0,1011687.0,1.0
678,GERMANY,Male,48.0,4,138597.54,1,1.0,0.0,1011687.0,0.0
667,GERMANY,Female,48.0,8,111927.73,1,1.0,0.0,1011687.0,1.0
587,GERMANY,Female,48.0,7,144432.04,2,0.0,0.0,1011687.0,1.0
660,GERMANY,Female,48.0,5,128751.65,1,1.0,0.0,1011687.0,1.0
731,GERMANY,Male,48.0,8,115569.31,1,1.0,1.0,1011687.0,0.0
678,GERMANY,Male,48.0,6,105663.86,1,1.0,1.0,1011687.0,0.0
559,GERMANY,Male,48.0,5,98630.23,1,0.0,1.0,1011687.0,1.0
737,GERMANY,Male,48.0,6,116326.07,2,1.0,0.0,1011687.0,0.0
676,GERMANY,Male,48.0,2,80697.44,1,0.0,0.0,1011687.0,0.0
651,GERMANY,Male,48.0,5,134962.88,2,0.0,1.0,1011687.0,0.0
614,GERMANY,Male,48.0,8,124573.33,1,1.0,0.0,1011687.0,1.0
704,GERMANY,Female,48.0,8,98635.77,2,1.0,0.0,1011687.0,1.0
717,GERMANY,Male,48.0,4,108632.48,1,1.0,0.0,1011687.0,1.0
586,GERMANY,Female,48.0,7,119274.31,1,1.0,0.0,1011687.0,1.0
598,GERMANY,Male,48.0,8,108465.65,1,1.0,1.0,1011687.0,0.0
535,GERMANY,Female,48.0,4,142711.81,1,1.0,0.0,1011687.0,1.0
586,GERMANY,Male,48.0,6,157138.99,1,1.0,1.0,1011687.0,1.0
718,GERMANY,Female,48.0,6,107712.57,1,0.0,1.0,1011687.0,1.0
656,GERMANY,Female,48.0,9,129893.56,1,1.0,1.0,1011687.0,1.0
608,GERMANY,Male,48.0,6,102772.67,2,1.0,0.0,1011687.0,1.0
656,GERMANY,Male,48.0,4,123593.22,1,0.0,0.0,1011687.0,1.0
707,GERMANY,Female,48.0,4,127761.48,1,1.0,0.0,1011687.0,1.0
643,GERMANY,Female,48.0,9,106288.54,1,1.0,1.0,1011687.0,1.0
643,GERMANY,Female,48.0,1,131156.76,1,1.0,0.0,1011687.0,0.0
564,GERMANY,Male,48.0,4,115518.07,1,1.0,0.0,1011687.0,1.0
548,GERMANY,Male,48.0,6,102749.57,1,1.0,0.0,1011687.0,1.0
746,GERMANY,Female,48.0,4,131032.26,1,1.0,0.0,1011687.0,1.0
738,GERMANY,Male,48.0,3,67783.96,2,1.0,0.0,1011687.0,0.0
676,GERMANY,Male,48.0,3,80697.44,1,1.0,1.0,1011687.0,0.0
683,GERMANY,Male,48.0,4,91955.61,2,1.0,0.0,1011687.0,0.0
586,GERMANY,Male,48.0,1,154902.66,1,1.0,0.0,1011687.0,1.0
748,GERMANY,Male,48.0,6,119852.01,2,0.0,1.0,1011687.0,0.0
632,GERMANY,Female,48.0,6,86569.76,1,1.0,0.0,1011687.0,1.0
596,GERMANY,Male,48.0,5,134936.97,2,0.0,1.0,1011687.0,0.0
773,GERMANY,Female,48.0,8,96891.46,1,1.0,0.0,1011687.0,1.0
717,GERMANY,Male,48.0,2,123783.25,1,1.0,0.0,1011687.0,1.0
667,GERMANY,Female,48.0,5,108664.85,1,0.0,0.0,1011687.0,1.0
535,GERMANY,Male,48.0,5,142658.04,2,1.0,0.0,1011687.0,0.0
753,GERMANY,Female,48.0,1,141751.82,1,1.0,1.0,1011687.0,0.0
737,GERMANY,Female,48.0,0,135536.4,1,1.0,0.0,1011687.0,1.0
555,GERMANY,Male,48.0,5,115654.47,1,0.0,0.0,1011687.0,1.0
733,GERMANY,Male,48.0,4,110314.21,1,1.0,0.0,1011687.0,1.0
649,GERMANY,Male,48.0,5,108884.79,1,1.0,1.0,1011687.0,1.0
667,GERMANY,Male,48.0,1,127555.82,1,0.0,0.0,1011687.0,1.0
641,GERMANY,Male,48.0,10,123871.68,1,1.0,0.0,1011687.0,1.0
735,GERMANY,Female,48.0,10,110240.04,1,1.0,0.0,1011687.0,1.0
730,GERMANY,Male,48.0,0,148749.29,1,1.0,0.0,1011687.0,1.0
638,GERMANY,Male,48.0,0,145988.29,2,1.0,1.0,1011687.0,0.0
850,GERMANY,Male,48.0,6,133432.59,3,0.0,0.0,1011687.0,1.0
